year,sex,name,count,rank
2019,M,Gray,5,516
2019,M,Haider,5,516
2019,M,Harper,5,516
2019,M,Iain,5,516
2019,M,Ianis,5,516
2019,M,Igor,5,516
2019,M,Isaiah,5,516
2019,M,Issac,5,516
2019,M,Jai,5,516
2019,M,Jonas,5,516
2019,M,Kaden,5,516
2019,M,Kailen,5,516
2019,M,Keanu,5,516
2019,M,Kingsley,5,516
2019,M,Knox,5,516
2019,M,Kobe,5,516
2019,M,Koen,5,516
2019,M,Kolby,5,516
2019,M,Kolton,5,516
2019,M,Krystian,5,516
2019,M,Kyron,5,516
2019,M,Laith,5,516
2019,M,Laurie,5,516
2019,M,Leland,5,516
2019,M,Lleyton,5,516
2019,M,Loui,5,516
2019,M,Maddox,5,516
2019,M,Markus,5,516
2019,M,Mateusz,5,516
2019,M,Mathew,5,516
2019,M,Natan,5,516
2019,M,Oli,5,516
2019,M,Orion,5,516
2019,M,Orrin,5,516
2019,M,Orson,5,516
2019,M,Patryk,5,516
2019,M,Rafe,5,516
2019,M,Raphael,5,516
2019,M,Ray,5,516
2019,M,Raymond,5,516
2019,M,Seumas,5,516
2019,M,Solomon,5,516
2019,M,Tadhg,5,516
2019,M,Ted,5,516
2019,M,Teddie,5,516
2019,M,Tiernan,5,516
2019,M,Tierney,5,516
2019,M,Timothy,5,516
2019,M,Torrin,5,516
2019,M,Wallace,5,516
2019,M,Wesley,5,516
2019,M,Yousaf,5,516
2019,M,Yousef,5,516
2019,M,Yousif,5,516
2019,M,Alejandro,4,609
2019,M,Alessandro,4,609
2019,M,Alexandros,4,609
2019,M,Aonghas,4,609
2019,M,Archy,4,609
2019,M,Ares,4,609
2019,M,Armaan,4,609
2019,M,Aydan,4,609
2019,M,Baxter,4,609
2019,M,Beauden,4,609
2019,M,Benedict,4,609
2019,M,Bertie,4,609
2019,M,Blayne,4,609
2019,M,Bowie,4,609
2019,M,Broden,4,609
2019,M,Bryan,4,609
2019,M,Buddy,4,609
2019,M,Caolan,4,609
2019,M,Cayde,4,609
2019,M,Chase,4,609
2019,M,Che,4,609
2019,M,Coll,4,609
2019,M,Colson,4,609
2019,M,Conner,4,609
2019,M,Corrie,4,609
2019,M,Damien,4,609
2019,M,Daniyal,4,609
2019,M,Danyal,4,609
2019,M,Dario,4,609
2019,M,Devlin,4,609
2019,M,Dillon,4,609
2019,M,Dorian,4,609
2019,M,Eamon,4,609
2019,M,Edmund,4,609
2019,M,Emil,4,609
2019,M,Emmett,4,609
2019,M,Ewen,4,609
2019,M,Finnlay,4,609
2019,M,Forbes,4,609
2019,M,Francesco,4,609
2019,M,Franco,4,609
2019,M,Gerard,4,609
2019,M,Giovanni,4,609
2019,M,Grey,4,609
2019,M,Hadley,4,609
2019,M,Harlow,4,609
2019,M,Haydn,4,609
2019,M,Heath,4,609
2019,M,Howie,4,609
2019,M,Ibraheem,4,609
2019,M,Jameson,4,609
2019,M,Jayce,4,609
2019,M,Jonny,4,609
2019,M,Judah,4,609
2019,M,Jura,4,609
2019,M,Kaelan,4,609
2019,M,Kelvin,4,609
2019,M,Khalid,4,609
2019,M,Kurtis,4,609
2019,M,Kyan,4,609
2019,M,Laurence,4,609
2019,M,Leonidas,4,609
2019,M,Lomond,4,609
2019,M,Lorcan,4,609
2019,M,Lorenzo,4,609
2019,M,Luis,4,609
2019,M,Maison,4,609
2019,M,Mayson,4,609
2019,M,Michal,4,609
2019,M,Milosz,4,609
2019,M,Morgan,4,609
2019,M,Murphy,4,609
2019,M,Ossian,4,609
2019,M,Ozzy,4,609
2019,M,Pearse,4,609
2019,M,Raheem,4,609
2019,M,Rehan,4,609
2019,M,Ronald,4,609
2019,M,Santino,4,609
2019,M,Sawyer,4,609
2019,M,Seonaidh,4,609
2019,M,Shaye,4,609
2019,M,Soren,4,609
2019,M,Sulaiman,4,609
2019,M,Sullivan,4,609
2019,M,Tomas,4,609
2019,M,Tommie,4,609
2019,M,Vivaan,4,609
2019,M,Wilfred,4,609
2019,M,Yunus,4,609
2019,M,Zachariah,4,609
2019,M,Zakaria,4,609
2019,M,Aahil,3,701
2019,M,Aaran,3,701
2019,M,Aarav,3,701
2019,M,Aayansh,3,701
2019,M,Abdallah,3,701
2019,M,Abe,3,701
2019,M,Abraham,3,701
2019,M,Alexandru,3,701
2019,M,Amos,3,701
2019,M,Aonghus,3,701
2019,M,Apollo,3,701
2019,M,Arham,3,701
2019,M,Arjun,3,701
2019,M,Armando,3,701
2019,M,Arron,3,701
2019,M,Arryn,3,701
2019,M,Asa,3,701
2019,M,Ash,3,701
2019,M,Austen,3,701
2019,M,Baillie,3,701
2019,M,Bentley,3,701
2019,M,Bo,3,701
2019,M,Bowen,3,701
2019,M,Braxton,3,701
2019,M,Brooklyn,3,701
2019,M,Caelen,3,701
2019,M,Caelin,3,701
2019,M,Cai,3,701
2019,M,Cairo,3,701
2019,M,Cal,3,701
2019,M,Camden,3,701
2019,M,Carter-James,3,701
2019,M,Cassius,3,701
2019,M,Cayson,3,701
2019,M,Cezary,3,701
2019,M,Chay,3,701
2019,M,Cjay,3,701
2019,M,Clyde,3,701
2019,M,Cobie,3,701
2019,M,Cobyn,3,701
2019,M,Copland,3,701
2019,M,Cullen,3,701
2019,M,Damir,3,701
2019,M,Dara,3,701
2019,M,Dax,3,701
2019,M,Denver,3,701
2019,M,Devon,3,701
2019,M,Dhruv,3,701
2019,M,Diego,3,701
2019,M,Dilan,3,701
2019,M,Elis,3,701
2019,M,Emilio,3,701
2019,M,Emin,3,701
2019,M,Ernie,3,701
2019,M,Finnley,3,701
2019,M,Franky,3,701
2019,M,Frazer,3,701
2019,M,Fred,3,701
2019,M,Gene,3,701
2019,M,Gethin,3,701
2019,M,Gino,3,701
2019,M,Graham,3,701
2019,M,Greig,3,701
2019,M,Guy,3,701
2019,M,Hamzah,3,701
2019,M,Hasnain,3,701
2019,M,Hendrik,3,701
2019,M,Himmat,3,701
2019,M,Innis,3,701
2019,M,Ioannis,3,701
2019,M,Iustin,3,701
2019,M,Izaac,3,701
2019,M,Jak,3,701
2019,M,Jaxen,3,701
2019,M,Jayson,3,701
2019,M,Jed,3,701
2019,M,Jimmy,3,701
2019,M,John-James,3,701
2019,M,Kabir,3,701
2019,M,Kadyn,3,701
2019,M,Kaidyn,3,701
2019,M,Kaii,3,701
2019,M,Kairo,3,701
2019,M,Kajus,3,701
2019,M,Kallum,3,701
2019,M,Kalvyn,3,701
2019,M,Kamil,3,701
2019,M,Karol,3,701
2019,M,Kaylen,3,701
2019,M,Keelan,3,701
2019,M,Keiran,3,701
2019,M,Keith,3,701
2019,M,Kenneth,3,701
2019,M,Klay,3,701
2019,M,Koah,3,701
2019,M,Kohen,3,701
2019,M,Kornel,3,701
2019,M,Kye,3,701
2019,M,Kylan,3,701
2019,M,Kyson,3,701
2019,M,Lars,3,701
2019,M,Leif,3,701
2019,M,Lloyd,3,701
2019,M,Lochie,3,701
2019,M,Lochlann,3,701
2019,M,Lochlyn,3,701
2019,M,Lucca,3,701
2019,M,Macaulay,3,701
2019,M,Mackie,3,701
2019,M,Malik,3,701
2019,M,Manuel,3,701
2019,M,Mario,3,701
2019,M,Marlow,3,701
2019,M,Matas,3,701
2019,M,Matias,3,701
2019,M,Maverick,3,701
2019,M,Maxim,3,701
2019,M,Micheal,3,701
2019,M,Milan,3,701
2019,M,Mohamad,3,701
2019,M,Neil,3,701
2019,M,Nicky,3,701
2019,M,Noa,3,701
2019,M,Omer,3,701
2019,M,Orin,3,701
2019,M,Orlando,3,701
2019,M,Osten,3,701
2019,M,Ovie,3,701
2019,M,Paolo,3,701
2019,M,Pierce,3,701
2019,M,Piotr,3,701
2019,M,Prince,3,701
2019,M,Quinten,3,701
2019,M,Raife,3,701
2019,M,Ralphy,3,701
2019,M,Rami,3,701
2019,M,Rayaan,3,701
2019,M,Reagan,3,701
2019,M,Reid,3,701
2019,M,Reign,3,701
2019,M,Reilly,3,701
2019,M,Reiss,3,701
2019,M,Rhudi,3,701
2019,M,Rian,3,701
2019,M,Richie,3,701
2019,M,Ricky,3,701
2019,M,Roberts,3,701
2019,M,Roland,3,701
2019,M,Rowen,3,701
2019,M,Roy,3,701
2019,M,Ruan,3,701
2019,M,Rufus,3,701
2019,M,Rui,3,701
2019,M,Saif,3,701
2019,M,Sammy,3,701
2019,M,Shayan,3,701
2019,M,Sidney,3,701
2019,M,Sigurd,3,701
2019,M,Stan,3,701
2019,M,Teo,3,701
2019,M,Theodor,3,701
2019,M,Thorfinn,3,701
2019,M,Toran,3,701
2019,M,Tyler-James,3,701
2019,M,Tyrone,3,701
2019,M,Vincenzo,3,701
2019,M,Weston,3,701
2019,M,Wilbur,3,701
2019,M,Woody,3,701
2019,M,Yahia,3,701
2019,M,Youssef,3,701
2019,M,Yousuf,3,701
2019,M,Zalan,3,701
2019,M,Zayaan,3,701
2019,M,Zayne,3,701
2019,M,Zion,3,701
2019,F,Olivia,394,1
2019,F,Emily,388,2
2019,F,Isla,364,3
2019,F,Sophie,308,4
2019,F,Ella,284,5
2019,F,Ava,278,6
2019,F,Amelia,275,7
2019,F,Grace,272,8
2019,F,Freya,260,9
2019,F,Charlotte,243,10
2019,F,Jessica,223,11
2019,F,Lucy,222,12
2019,F,Ellie,219,13
2019,F,Sophia,217,14
2019,F,Aria,216,15
2019,F,Lily,203,16
2019,F,Harper,198,17
2019,F,Mia,179,18
2019,F,Rosie,178,19
2019,F,Millie,173,20
2019,F,Evie,164,21
2019,F,Eilidh,162,22
2019,F,Ruby,159,23
2019,F,Willow,153,24
2019,F,Anna,146,25
2019,F,Maisie,142,26
2019,F,Hannah,140,27
2019,F,Eva,137,28
2019,F,Chloe,127,29
2019,F,Mila,127,29
2019,F,Orla,127,29
2019,F,Isabella,126,32
2019,F,Ivy,126,32
2019,F,Emma,125,34
2019,F,Georgia,124,35
2019,F,Poppy,122,36
2019,F,Robyn,118,37
2019,F,Daisy,111,38
2019,F,Zara,109,39
2019,F,Gracie,104,40
2019,F,Holly,104,40
2019,F,Skye,100,42
2019,F,Esme,99,43
2019,F,Sofia,99,43
2019,F,Erin,98,45
2019,F,Hallie,97,46
2019,F,Molly,95,47
2019,F,Ayla,93,48
2019,F,Emilia,93,48
2019,F,Layla,93,48
2019,F,Katie,91,51
2019,F,Sienna,90,52
2019,F,Niamh,88,53
2019,F,Alice,87,54
2019,F,Amber,86,55
2019,F,Bonnie,82,56
2019,F,Maya,82,56
2019,F,Zoe,79,58
2019,F,Ada,77,59
2019,F,Hollie,77,59
2019,F,Bella,76,61
2019,F,Luna,75,62
2019,F,Thea,75,62
2019,F,Rose,74,64
2019,F,Abigail,73,65
2019,F,Summer,72,66
2019,F,Callie,71,67
2019,F,Hope,69,68
2019,F,Lexi,67,69
2019,F,Iona,66,70
2019,F,Elsie,65,71
2019,F,Leah,63,72
2019,F,Scarlett,62,73
2019,F,Julia,61,74
2019,F,Violet,61,74
2019,F,Myla,60,76
2019,F,Harley,59,77
2019,F,Eve,58,78
2019,F,Imogen,58,78
2019,F,Elizabeth,57,80
2019,F,Cora,56,81
2019,F,Florence,54,82
2019,F,Georgie,54,82
2019,F,Lilly,53,84
2019,F,Matilda,52,85
2019,F,Mirren,52,85
2019,F,Phoebe,52,85
2019,F,Rowan,51,88
2019,F,Lola,50,89
2019,F,Aurora,49,90
2019,F,Evelyn,48,91
2019,F,Brooke,47,92
2019,F,Clara,47,92
2019,F,Lucie,47,92
2019,F,Sadie,47,92
2019,F,Cara,46,96
2019,F,Darcy,45,97
2019,F,Nova,45,97
2019,F,Penelope,45,97
2019,F,Abbie,44,100
2019,F,Aila,44,100
2019,F,Ailsa,44,100
2019,F,Aoife,44,100
2019,F,Lottie,44,100
2019,F,Lyla,44,100
2019,F,Maria,44,100
2019,F,Alba,42,107
2019,F,Arya,42,107
2019,F,Eden,42,107
2019,F,Lucia,42,107
2019,F,Penny,42,107
2019,F,Remi,42,107
2019,F,Flora,41,113
2019,F,Heidi,41,113
2019,F,Mollie,41,113
2019,F,Sarah,41,113
2019,F,Arabella,40,117
2019,F,Eleanor,40,117
2019,F,Hanna,40,117
2019,F,Harriet,40,117
2019,F,Lara,40,117
2019,F,Mya,40,117
2019,F,Harlow,39,123
2019,F,Naomi,39,123
2019,F,Rebecca,39,123
2019,F,Halle,38,126
2019,F,Lena,38,126
2019,F,Nina,38,126
2019,F,Annie,37,129
2019,F,Darcie,37,129
2019,F,Eliza,37,129
2019,F,Faith,37,129
2019,F,Iris,37,129
2019,F,Piper,36,134
2019,F,Quinn,36,134
2019,F,Amy,35,136
2019,F,Paige,35,136
2019,F,Rachel,35,136
2019,F,Amelie,34,139
2019,F,Gabriella,33,140
2019,F,Indie,33,140
2019,F,Kayla,33,140
2019,F,Savannah,33,140
2019,F,Alyssa,32,144
2019,F,Bethany,32,144
2019,F,Emilie,32,144
2019,F,Lacey,32,144
2019,F,Riley,32,144
2019,F,Rosa,32,144
2019,F,Autumn,31,150
2019,F,Hayley,31,150
2019,F,Edith,30,152
2019,F,Jorgie,30,152
2019,F,Ayda,29,154
2019,F,Elena,29,154
2019,F,Lillie,29,154
2019,F,Madison,29,154
2019,F,Alexandra,28,158
2019,F,Blake,28,158
2019,F,Caitlin,28,158
2019,F,Jasmine,28,158
2019,F,Martha,28,158
2019,F,Sara,28,158
2019,F,Elise,27,164
2019,F,Isobel,27,164
2019,F,Orlagh,27,164
2019,F,Skylar,27,164
2019,F,Ariana,26,168
2019,F,Connie,26,168
2019,F,Darcey,26,168
2019,F,Francesca,26,168
2019,F,Frankie,26,168
2019,F,Macie,26,168
2019,F,Zoey,26,168
2019,F,Aaliyah,25,175
2019,F,Beth,25,175
2019,F,Ellis,25,175
2019,F,Lois,25,175
2019,F,Megan,25,175
2019,F,Stella,25,175
2019,F,Victoria,25,175
2019,F,April,24,182
2019,F,Nora,24,182
2019,F,Olive,24,182
2019,F,Ariah,23,185
2019,F,Cali,23,185
2019,F,Eloise,23,185
2019,F,Keira,23,185
2019,F,Marnie,23,185
2019,F,Tilly,23,185
2019,F,Annabelle,22,191
2019,F,Hazel,22,191
2019,F,Libby,22,191
2019,F,Lydia,22,191
2019,F,Maja,22,191
2019,F,Nicole,22,191
2019,F,Orlaith,22,191
2019,F,River,22,191
2019,F,Belle,21,199
2019,F,Isabelle,21,199
2019,F,Lexie,21,199
2019,F,Marley,21,199
2019,F,Rhea,21,199
2019,F,Zofia,21,199
2019,F,Zuzanna,21,199
2019,F,Addison,20,206
2019,F,Billie,20,206
2019,F,Charlie,20,206
2019,F,Cleo,20,206
2019,F,Lana,20,206
2019,F,Lauren,20,206
2019,F,Maddison,20,206
2019,F,Maia,20,206
2019,F,Mylah,20,206
2019,F,Nola,20,206
2019,F,Blair,19,216
2019,F,Elle,19,216
2019,F,Liliana,19,216
2019,F,Maeve,19,216
2019,F,Natalia,19,216
2019,F,Payton,19,216
2019,F,Saoirse,19,216
2019,F,Talia,19,216
2019,F,Anastasia,18,224
2019,F,Bailey,18,224
2019,F,Brooklyn,18,224
2019,F,Charley,18,224
2019,F,Erica,18,224
2019,F,Helena,18,224
2019,F,Jessie,18,224
2019,F,Khloe,18,224
2019,F,Laura,18,224
2019,F,Maci,18,224
2019,F,Macy,18,224
2019,F,Mara,18,224
2019,F,Romi,18,224
2019,F,Aimee,17,237
2019,F,Alisha,17,237
2019,F,Ciara,17,237
2019,F,Emelia,17,237
2019,F,Emmie,17,237
2019,F,Leia,17,237
2019,F,Lyra,17,237
2019,F,Miley,17,237
2019,F,Nadia,17,237
2019,F,Nieve,17,237
2019,F,Peyton,17,237
2019,F,Astrid,16,248
2019,F,Caoimhe,16,248
2019,F,Cerys,16,248
2019,F,Eliana,16,248
2019,F,Elodie,16,248
2019,F,Islay,16,248
2019,F,Laila,16,248
2019,F,Lilah,16,248
2019,F,Neave,16,248
2019,F,Zahra,16,248
2019,F,Blaire,15,258
2019,F,Esmee,15,258
2019,F,Fatima,15,258
2019,F,Fern,15,258
2019,F,Hailey,15,258
2019,F,Jess,15,258
2019,F,Margaret,15,258
2019,F,Norah,15,258
2019,F,Seren,15,258
2019,F,Aisha,14,267
2019,F,Arianna,14,267
2019,F,Ariella,14,267
2019,F,Brianna,14,267
2019,F,Carly,14,267
2019,F,Ella-Rose,14,267
2019,F,Faye,14,267
2019,F,Felicity,14,267
2019,F,Fiadh,14,267
2019,F,Jennifer,14,267
2019,F,Louisa,14,267
2019,F,Mairi,14,267
2019,F,Maryam,14,267
2019,F,Melissa,14,267
2019,F,Melody,14,267
2019,F,Murron,14,267
2019,F,Pippa,14,267
2019,F,Taylor,14,267
2019,F,Wiktoria,14,267
2019,F,Abby,13,286
2019,F,Annabel,13,286
2019,F,Bobbi,13,286
2019,F,Erika,13,286
2019,F,Farrah,13,286
2019,F,Fearne,13,286
2019,F,Freyja,13,286
2019,F,Georgina,13,286
2019,F,Joanna,13,286
2019,F,Kali,13,286
2019,F,Maggie,13,286
2019,F,Morven,13,286
2019,F,Neve,13,286
2019,F,Paisley,13,286
2019,F,Vaila,13,286
2019,F,Vivienne,13,286
2019,F,Wren,13,286
2019,F,Zainab,13,286
2019,F,Alex,12,304
2019,F,Amaya,12,304
2019,F,Ariya,12,304
2019,F,Aurla,12,304
2019,F,Avery,12,304
2019,F,Beatrice,12,304
2019,F,Beau,12,304
2019,F,Casey,12,304
2019,F,Christina,12,304
2019,F,Esther,12,304
2019,F,Hana,12,304
2019,F,Heather,12,304
2019,F,Josie,12,304
2019,F,Kate,12,304
2019,F,Keeva,12,304
2019,F,Leila,12,304
2019,F,Mary,12,304
2019,F,Winter,12,304
2019,F,Aizah,11,322
2019,F,Allie,11,322
2019,F,Breagha,11,322
2019,F,Catherine,11,322
2019,F,Effie,11,322
2019,F,Emmeline,11,322
2019,F,Emmy,11,322
2019,F,Esmae,11,322
2019,F,Gabriela,11,322
2019,F,Harlie,11,322
2019,F,Isabel,11,322
2019,F,Kiara,11,322
2019,F,Lori,11,322
2019,F,Mabel,11,322
2019,F,Madeleine,11,322
2019,F,Margot,11,322
2019,F,Mariam,11,322
2019,F,Miriam,11,322
2019,F,Oliwia,11,322
2019,F,Reeva,11,322
2019,F,Una,11,322
2019,F,Alanna,10,343
2019,F,Amara,10,343
2019,F,Amelia-Rose,10,343
2019,F,Anya,10,343
2019,F,Aubrey,10,343
2019,F,Cassie,10,343
2019,F,Delilah,10,343
2019,F,Ebony,10,343
2019,F,Edie,10,343
2019,F,Eryn,10,343
2019,F,Everly,10,343
2019,F,Fallon,10,343
2019,F,Harper-Rose,10,343
2019,F,Josephine,10,343
2019,F,Kaitlyn,10,343
2019,F,Katherine,10,343
2019,F,Kennedy,10,343
2019,F,Klara,10,343
2019,F,Lillian,10,343
2019,F,Minnie,10,343
2019,F,Morgan,10,343
2019,F,Myah,10,343
2019,F,Natalie,10,343
2019,F,Nela,10,343
2019,F,Nevaeh,10,343
2019,F,Nia,10,343
2019,F,Noa,10,343
2019,F,Perrie,10,343
2019,F,Pola,10,343
2019,F,Remy,10,343
2019,F,Romy,10,343
2019,F,Sloane,10,343
2019,F,Valentina,10,343
2019,F,Alana,9,376
2019,F,Alexis,9,376
2019,F,Aliyah,9,376
2019,F,Amina,9,376
2019,F,Anaya,9,376
2019,F,Aya,9,376
2019,F,Ayesha,9,376
2019,F,Carla,9,376
2019,F,Claudia,9,376
2019,F,Demi,9,376
2019,F,Elara,9,376
2019,F,Ellie-Mae,9,376
2019,F,Elspeth,9,376
2019,F,Emelie,9,376
2019,F,Farah,9,376
2019,F,Hania,9,376
2019,F,Haniya,9,376
2019,F,Joy,9,376
2019,F,Kara,9,376
2019,F,Kendall,9,376
2019,F,Lacie,9,376
2019,F,Lia,9,376
2019,F,Marlie,9,376
2019,F,Michaela,9,376
2019,F,Nyla,9,376
2019,F,Pixie,9,376
2019,F,Polly,9,376
2019,F,Pyper,9,376
2019,F,Wynter,9,376
2019,F,Yasmin,9,376
2019,F,Alayna,8,406
2019,F,Alicja,8,406
2019,F,Amira,8,406
2019,F,Ava-Rose,8,406
2019,F,Ayat,8,406
2019,F,Camryn,8,406
2019,F,Carmen,8,406
2019,F,Carys,8,406
2019,F,Catriona,8,406
2019,F,Dani,8,406
2019,F,Darci,8,406
2019,F,Eilish,8,406
2019,F,Ferne,8,406
2019,F,Hali,8,406
2019,F,Hareem,8,406
2019,F,Harleigh,8,406
2019,F,Hayden,8,406
2019,F,Jade,8,406
2019,F,Juliet,8,406
2019,F,Kallie,8,406
2019,F,Karis,8,406
2019,F,Kayleigh,8,406
2019,F,Leona,8,406
2019,F,Lila,8,406
2019,F,Maisy,8,406
2019,F,Meghan,8,406
2019,F,Melanie,8,406
2019,F,Mirryn,8,406
2019,F,Nellie,8,406
2019,F,Nuala,8,406
2019,F,Pearl,8,406
2019,F,Rachael,8,406
2019,F,Rona,8,406
2019,F,Rylee,8,406
2019,F,Ryleigh,8,406
2019,F,Safa,8,406
2019,F,Siena,8,406
2019,F,Skyler,8,406
2019,F,Sydney,8,406
2019,F,Tara,8,406
2019,F,Zarah,8,406
2019,F,Aida,7,447
2019,F,Aiza,7,447
2019,F,Alaya,7,447
2019,F,Alia,7,447
2019,F,Alicia,7,447
2019,F,Alix,7,447
2019,F,Amal,7,447
2019,F,Aubree,7,447
2019,F,Ava-Grace,7,447
2019,F,Blanka,7,447
2019,F,Blayke,7,447
2019,F,Cadence,7,447
2019,F,Caitlyn,7,447
2019,F,Cassidy,7,447
2019,F,Celeste,7,447
2019,F,Chelsea,7,447
2019,F,Chiara,7,447
2019,F,Constance,7,447
2019,F,Eadie,7,447
2019,F,Ellen,7,447
2019,F,Etta,7,447
2019,F,Hailie,7,447
2019,F,India,7,447
2019,F,Ivy-Rose,7,447
2019,F,Jorgia,7,447
2019,F,Kiana,7,447
2019,F,Kyla,7,447
2019,F,Louise,7,447
2019,F,Margo,7,447
2019,F,Merida,7,447
2019,F,Milana,7,447
2019,F,Milly,7,447
2019,F,Miya,7,447
2019,F,Mylie,7,447
2019,F,Nancy,7,447
2019,F,Nell,7,447
2019,F,Olivia-Rose,7,447
2019,F,Raya,7,447
2019,F,Rhona,7,447
2019,F,Roisin,7,447
2019,F,Ruth,7,447
2019,F,Sofie,7,447
2019,F,Susanna,7,447
2019,F,Syeda,7,447
2019,F,Sylvie,7,447
2019,F,Verity,7,447
2019,F,Adeline,6,493
2019,F,Adriana,6,493
2019,F,Ailie,6,493
2019,F,Alaia,6,493
2019,F,Aleksandra,6,493
2019,F,Alexandria,6,493
2019,F,Alissa,6,493
2019,F,Ana,6,493
2019,F,Annabella,6,493
2019,F,Antonia,6,493
2019,F,Antonina,6,493
2019,F,Arla,6,493
2019,F,Arwen,6,493
2019,F,Caragh,6,493
2019,F,Celine,6,493
2019,F,Claire,6,493
2019,F,Diana,6,493
2019,F,Ellie-May,6,493
2019,F,Elsa,6,493
2019,F,Eshal,6,493
2019,F,Fatimah,6,493
2019,F,Frida,6,493
2019,F,Genevieve,6,493
2019,F,Gloria,6,493
2019,F,Greta,6,493
2019,F,Haleema,6,493
2019,F,Ida,6,493
2019,F,Iga,6,493
2019,F,Ilaria,6,493
2019,F,Indi,6,493
2019,F,Isla-Rose,6,493
2019,F,Jorja,6,493
2019,F,Juno,6,493
2019,F,Kaci,6,493
2019,F,Kacie,6,493
2019,F,Kadie,6,493
2019,F,Katy,6,493
2019,F,Kaya,6,493
2019,F,Khadija,6,493
2019,F,Kirsty,6,493
2019,F,Kitty,6,493
2019,F,Kyra,6,493
2019,F,Leyla,6,493
2019,F,Lilia,6,493
2019,F,Lilly-Mae,6,493
2019,F,Lily-Rose,6,493
2019,F,Luci,6,493
2019,F,Mackenzie,6,493
2019,F,Makayla,6,493
2019,F,Marwa,6,493
2019,F,Mila-Rose,6,493
2019,F,Murren,6,493
2019,F,Naya,6,493
2019,F,Nelly,6,493
2019,F,Noor,6,493
2019,F,Oonagh,6,493
2019,F,Ottilie,6,493
2019,F,Presley,6,493
2019,F,Rae,6,493
2019,F,Rhia,6,493
2019,F,Rhiannon,6,493
2019,F,Robin,6,493
2019,F,Sally,6,493
2019,F,Stefania,6,493
2019,F,Tabitha,6,493
2019,F,Thalia,6,493
2019,F,Vanessa,6,493
2019,F,Aayat,5,560
2019,F,Abbey,5,560
2019,F,Abi,5,560
2019,F,Ailidh,5,560
2019,F,Ailish,5,560
2019,F,Ainsley,5,560
2019,F,Aisling,5,560
2019,F,Alina,5,560
2019,F,Alisa,5,560
2019,F,Alma,5,560
2019,F,Anastazja,5,560
2019,F,Andi,5,560
2019,F,Annalise,5,560
2019,F,Arwa,5,560
2019,F,Aseel,5,560
2019,F,Athena,5,560
2019,F,Aurelia,5,560
2019,F,Avianna,5,560
2019,F,Ayra,5,560
2019,F,Beatrix,5,560
2019,F,Bianca,5,560
2019,F,Bianka,5,560
2019,F,Blossom,5,560
2019,F,Blythe,5,560
2019,F,Brodie,5,560
2019,F,Charli,5,560
2019,F,Clementine,5,560
2019,F,Clodagh,5,560
2019,F,Daisie,5,560
2019,F,Dakota,5,560
2019,F,Dana,5,560
2019,F,Danni,5,560
2019,F,Elin,5,560
2019,F,Ella-Louise,5,560
2019,F,Elliana,5,560
2019,F,Ellie-Rose,5,560
2019,F,Ember,5,560
2019,F,Emme,5,560
2019,F,Esmie,5,560
2019,F,Fara,5,560
2019,F,Gaia,5,560
2019,F,Gia,5,560
2019,F,Giulia,5,560
2019,F,Gracie-Mae,5,560
2019,F,Hafsa,5,560
2019,F,Hayleigh,5,560
2019,F,Inaaya,5,560
2019,F,Ingrid,5,560
2019,F,Izabella,5,560
2019,F,Jana,5,560
2019,F,Jenny,5,560
2019,F,Joni,5,560
2019,F,Kady,5,560
2019,F,Kasey,5,560
2019,F,Kiera,5,560
2019,F,Kira,5,560
2019,F,Kylie,5,560
2019,F,Lea,5,560
2019,F,Lilianna,5,560
2019,F,Lilith,5,560
2019,F,Lily-Mae,5,560
2019,F,Lina,5,560
2019,F,Macey,5,560
2019,F,Mae,5,560
2019,F,Maeva,5,560
2019,F,Maiya,5,560
2019,F,Marcella,5,560
2019,F,Marcie,5,560
2019,F,Marcy,5,560
2019,F,May,5,560
2019,F,Mckenna,5,560
2019,F,Meadow,5,560
2019,F,Melina,5,560
2019,F,Mhairi,5,560
2019,F,Nikola,5,560
2019,F,Noelle,5,560
2019,F,Orlaigh,5,560
2019,F,Peggy,5,560
2019,F,Ramona,5,560
2019,F,Rayne,5,560
2019,F,Rebeca,5,560
2019,F,Rosalie,5,560
2019,F,Rosanna,5,560
2019,F,Rylie,5,560
2019,F,Silver,5,560
2019,F,Skyla,5,560
2019,F,Star,5,560
2019,F,Stephanie,5,560
2019,F,Winnie,5,560
2019,F,Zoya,5,560
2019,F,Adalyn,4,650
2019,F,Afia,4,650
2019,F,Agnes,4,650
2019,F,Alys,4,650
2019,F,Amaia,4,650
2019,F,Ameera,4,650
2019,F,Amelia-Grace,4,650
2019,F,Amirah,4,650
2019,F,Amna,4,650
2019,F,Anabella,4,650
2019,F,Anais,4,650
2019,F,Andie,4,650
2019,F,Angel,4,650
2019,F,Aria-Rose,4,650
2019,F,Ariyah,4,650
2019,F,Arlah,4,650
2019,F,Aryana,4,650
2019,F,Ashley,4,650
2019,F,Audrey,4,650
2019,F,Ayah,4,650
2019,F,Ayana,4,650
2019,F,Aymen,4,650
2019,F,Aysha,4,650
2019,F,Ayva,4,650
2019,F,Azra,4,650
2019,F,Briar,4,650
2019,F,Brogan,4,650
2019,F,Calla,4,650
2019,F,Corran,4,650
2019,F,Daniella,4,650
2019,F,Daria,4,650
2019,F,Dua,4,650
2019,F,Elaina,4,650
2019,F,Elisa,4,650
2019,F,Ella-Grace,4,650
2019,F,Ella-May,4,650
2019,F,Ellianna,4,650
